constructorId,year,round,circuit_name,country,alt,driver_standing,driver_points,driver_wins,constructor_standing,constructor_points,constructor_wins,q1,grid,positionOrder,q1_gap_to_pole,final_position
9,2015,12,Autodromo Nazionale di Monza,Italy,162,7,57.0,0,4,108.0,0,01:25.7,18,10,1.660735468564657,Outside Top 4
5,2015,12,Autodromo Nazionale di Monza,Italy,162,16,9.0,0,7,35.0,0,01:25.4,17,11,1.3048635824436638,Outside Top 4
15,2015,12,Autodromo Nazionale di Monza,Italy,162,13,16.0,0,8,23.0,0,01:25.1,17,13,0.9489916963226538,Outside Top 4
1,2015,12,Autodromo Nazionale di Monza,Italy,162,18,6.0,0,9,17.0,0,01:26.1,15,14,2.1352313167259753,Outside Top 4
209,2015,12,Autodromo Nazionale di Monza,Italy,162,20,0.0,0,10,0.0,0,01:27.7,13,15,4.0332147093713,Outside Top 4
209,2015,12,Autodromo Nazionale di Monza,Italy,162,19,0.0,0,10,0.0,0,01:27.9,14,16,4.2704626334519675,Outside Top 4
131,2015,12,Autodromo Nazionale di Monza,Italy,162,2,199.0,3,1,426.0,9,01:24.6,4,17,0.3558718861209931,Outside Top 4
1,2015,12,Autodromo Nazionale di Monza,Italy,162,15,11.0,0,9,17.0,0,01:26.2,16,18,2.2538552787663177,Outside Top 4
208,2015,12,Autodromo Nazionale di Monza,Italy,162,9,38.0,0,5,50.0,0,01:25.1,8,19,0.9489916963226538,Outside Top 4
208,2015,12,Autodromo Nazionale di Monza,Italy,162,14,12.0,0,5,50.0,0,01:25.4,10,20,1.3048635824436638,Outside Top 4
6,2015,13,Marina Bay Street Circuit,Singapore,18,3,178.0,2,2,270.0,2,01:46.0,1,1,0.6647673314340008,1st
9,2015,13,Marina Bay Street Circuit,Singapore,18,8,55.0,0,4,113.0,0,01:46.2,2,2,0.8547008547008602,2nd
6,2015,13,Marina Bay Street Circuit,Singapore,18,5,92.0,0,2,270.0,2,01:46.5,3,3,1.1396011396011423,3rd
131,2015,13,Marina Bay Street Circuit,Singapore,18,2,199.0,3,1,451.0,10,01:46.2,6,4,0.8547008547008602,4th
3,2015,13,Marina Bay Street Circuit,Singapore,18,6,91.0,0,3,188.0,0,01:46.2,7,5,0.8547008547008602,Outside Top 4
9,2015,13,Marina Bay Street Circuit,Singapore,18,7,58.0,0,4,113.0,0,01:45.3,4,6,0.0,Outside Top 4
10,2015,13,Marina Bay Street Circuit,Singapore,18,10,33.0,0,5,63.0,0,01:46.6,13,7,1.2345679012345652,Outside Top 4
5,2015,13,Marina Bay Street Circuit,Singapore,18,12,26.0,0,7,35.0,0,01:46.5,8,8,1.1396011396011423,Outside Top 4
5,2015,13,Marina Bay Street Circuit,Singapore,18,16,9.0,0,7,35.0,0,01:46.5,14,9,1.1396011396011423,Outside Top 4
15,2015,13,Marina Bay Street Circuit,Singapore,18,13,16.0,0,8,25.0,0,01:47.0,16,10,1.614434947768284,Outside Top 4
15,2015,13,Marina Bay Street Circuit,Singapore,18,17,9.0,0,8,25.0,0,01:47.1,17,11,1.7094017094017069,Outside Top 4
208,2015,13,Marina Bay Street Circuit,Singapore,18,14,12.0,0,6,50.0,0,01:47.3,18,12,1.899335232668566,Outside Top 4
208,2015,13,Marina Bay Street Circuit,Singapore,18,9,38.0,0,6,50.0,0,01:46.9,10,13,1.519468186134861,Outside Top 4
209,2015,13,Marina Bay Street Circuit,Singapore,18,20,0.0,0,10,0.0,0,01:51.0,19,15,5.4131054131054155,Outside Top 4
1,2015,13,Marina Bay Street Circuit,Singapore,18,18,6.0,0,9,17.0,0,01:45.9,15,16,0.5698005698005779,Outside Top 4
1,2015,13,Marina Bay Street Circuit,Singapore,18,15,11.0,0,9,17.0,0,01:46.6,12,17,1.2345679012345652,Outside Top 4
131,2015,13,Marina Bay Street Circuit,Singapore,18,1,252.0,7,1,451.0,10,01:45.8,5,18,0.4748338081671415,Outside Top 4
3,2015,13,Marina Bay Street Circuit,Singapore,18,4,97.0,0,3,188.0,0,01:46.9,9,19,1.519468186134861,Outside Top 4
10,2015,13,Marina Bay Street Circuit,Singapore,18,11,30.0,0,5,63.0,0,01:46.7,11,20,1.3295346628680016,Outside Top 4
131,2015,14,Suzuka Circuit,Japan,45,1,252.0,7,1,463.0,10,01:32.8,2,1,0.0,1st
131,2015,14,Suzuka Circuit,Japan,45,2,211.0,3,1,463.0,10,01:33.0,1,2,0.2155172413793134,2nd
6,2015,14,Suzuka Circuit,Japan,45,3,203.0,3,2,310.0,3,01:34.4,4,3,1.7241379310344922,3rd
6,2015,14,Suzuka Circuit,Japan,45,4,107.0,0,2,310.0,3,01:34.2,6,4,1.5086206896551786,4th
3,2015,14,Suzuka Circuit,Japan,45,5,101.0,0,3,198.0,0,01:34.3,3,5,1.6163793103448276,Outside Top 4
10,2015,14,Suzuka Circuit,Japan,45,12,30.0,0,5,69.0,0,01:35.3,13,6,2.6939655172413794,Outside Top 4
208,2015,14,Suzuka Circuit,Japan,45,10,38.0,0,6,50.0,0,01:34.4,8,7,1.7241379310344922,Outside Top 4
208,2015,14,Suzuka Circuit,Japan,45,14,12.0,0,6,50.0,0,01:34.8,11,8,2.1551724137931036,Outside Top 4
5,2015,14,Suzuka Circuit,Japan,45,11,30.0,0,7,41.0,0,01:34.5,17,9,1.831896551724141,Outside Top 4
5,2015,14,Suzuka Circuit,Japan,45,16,11.0,0,7,41.0,0,01:34.9,10,10,2.262931034482768,Outside Top 4
1,2015,14,Suzuka Circuit,Japan,45,15,11.0,0,9,17.0,0,01:35.5,12,11,2.9094827586206926,Outside Top 4
10,2015,14,Suzuka Circuit,Japan,45,9,39.0,0,5,69.0,0,01:35.0,9,12,2.370689655172417,Outside Top 4
9,2015,14,Suzuka Circuit,Japan,45,8,66.0,0,4,139.0,0,01:34.6,20,13,1.93965517241379,Outside Top 4
15,2015,14,Suzuka Circuit,Japan,45,17,9.0,0,8,26.0,0,01:35.7,15,14,3.125000000000006,Outside Top 4
9,2015,14,Suzuka Circuit,Japan,45,7,73.0,0,4,139.0,0,01:34.4,7,15,1.7241379310344922,Outside Top 4
1,2015,14,Suzuka Circuit,Japan,45,18,6.0,0,9,17.0,0,01:35.7,14,16,3.125000000000006,Outside Top 4
3,2015,14,Suzuka Circuit,Japan,45,6,97.0,0,3,198.0,0,01:34.7,5,17,2.0474137931034546,Outside Top 4
209,2015,14,Suzuka Circuit,Japan,45,21,0.0,0,10,0.0,0,01:47.1,19,18,15.409482758620689,Outside Top 4
209,2015,14,Suzuka Circuit,Japan,45,20,0.0,0,10,0.0,0,01:38.8,18,19,6.4655172413793105,Outside Top 4
15,2015,14,Suzuka Circuit,Japan,45,13,17.0,0,8,26.0,0,01:35.8,16,20,3.2327586206896552,Outside Top 4
131,2015,15,Sochi Autodrom,Russia,2,1,277.0,8,1,506.0,11,01:38.6,2,1,0.3051881993896207,1st
6,2015,15,Sochi Autodrom,Russia,2,3,218.0,3,2,337.0,3,01:38.6,4,2,0.3051881993896207,2nd
10,2015,15,Sochi Autodrom,Russia,2,10,39.0,0,5,77.0,0,01:39.6,7,3,1.322482197355033,3rd
3,2015,15,Sochi Autodrom,Russia,2,6,97.0,0,3,208.0,0,01:38.9,15,4,0.6103763987792559,4th
6,2015,15,Sochi Autodrom,Russia,2,4,119.0,0,2,337.0,3,01:39.2,5,8,0.9155645981688766,Outside Top 4
15,2015,15,Sochi Autodrom,Russia,2,13,17.0,0,8,26.0,0,01:40.0,12,6,1.7293997965412033,Outside Top 4
208,2015,15,Sochi Autodrom,Russia,2,14,16.0,0,6,60.0,0,01:39.7,14,7,1.4242115971515825,Outside Top 4
1,2015,15,Sochi Autodrom,Russia,2,18,6.0,0,9,17.0,0,01:39.7,13,9,1.4242115971515825,Outside Top 4
5,2015,15,Sochi Autodrom,Russia,2,12,32.0,0,7,44.0,0,01:39.4,9,10,1.119023397761962,Outside Top 4
1,2015,15,Sochi Autodrom,Russia,2,16,11.0,0,9,17.0,0,01:40.1,19,11,1.831129196337739,Outside Top 4
3,2015,15,Sochi Autodrom,Russia,2,5,111.0,0,3,208.0,0,01:38.4,3,12,0.10172939979654987,Outside Top 4
209,2015,15,Sochi Autodrom,Russia,2,19,0.0,0,10,0.0,0,01:43.8,18,13,5.595116988809766,Outside Top 4
209,2015,15,Sochi Autodrom,Russia,2,20,0.0,0,10,0.0,0,01:43.7,17,14,5.49338758901323,Outside Top 4
9,2015,15,Sochi Autodrom,Russia,2,7,73.0,0,4,139.0,0,01:39.6,10,15,1.322482197355033,Outside Top 4
208,2015,15,Sochi Autodrom,Russia,2,9,44.0,0,6,60.0,0,01:39.1,8,17,0.8138351983723268,Outside Top 4
131,2015,15,Sochi Autodrom,Russia,2,2,229.0,3,1,506.0,11,01:38.3,1,18,0.0,Outside Top 4
10,2015,15,Sochi Autodrom,Russia,2,11,38.0,0,5,77.0,0,01:39.3,6,19,1.017293997965412,Outside Top 4
15,2015,15,Sochi Autodrom,Russia,2,17,9.0,0,8,26.0,0,01:40.7,17,20,2.4415055951169946,Outside Top 4
131,2015,16,Circuit of the Americas,USA,161,1,302.0,9,1,531.0,12,01:56.9,2,1,0.3433476394849834,1st
9,2015,15,Sochi Autodrom,Russia,2,8,66.0,0,4,139.0,0,01:39.6,11,5,1.322482197355033,Outside Top 4
131,2015,16,Circuit of the Americas,USA,161,3,229.0,3,1,531.0,12,01:56.7,1,2,0.1716738197424917,2nd
6,2015,16,Circuit of the Americas,USA,161,2,236.0,3,2,359.0,3,02:01.0,13,3,3.862660944206009,3rd
5,2015,16,Circuit of the Americas,USA,161,12,33.0,0,7,45.0,0,01:58.7,8,4,1.8884120171673842,4th
10,2015,16,Circuit of the Americas,USA,161,9,54.0,0,5,92.0,0,01:59.3,5,5,2.4034334763948473,Outside Top 4
1,2015,16,Circuit of the Americas,USA,161,18,8.0,0,9,19.0,0,02:00.3,11,6,3.2618025751072937,Outside Top 4
5,2015,16,Circuit of the Americas,USA,161,15,12.0,0,7,45.0,0,02:07.3,20,7,9.270386266094418,Outside Top 4
208,2015,16,Circuit of the Americas,USA,161,14,22.0,0,6,66.0,0,02:00.8,12,8,3.690987124463517,Outside Top 4
15,2015,16,Circuit of the Americas,USA,161,13,25.0,0,8,34.0,0,02:03.2,15,9,5.751072961373393,Outside Top 4
9,2015,16,Circuit of the Americas,USA,161,8,73.0,0,4,149.0,0,01:56.5,3,10,0.0,Outside Top 4
1,2015,16,Circuit of the Americas,USA,161,16,11.0,0,9,19.0,0,01:59.7,9,11,2.7467811158798305,Outside Top 4
209,2015,16,Circuit of the Americas,USA,161,21,0.0,0,10,0.0,0,02:04.2,17,12,6.609442060085839,Outside Top 4
9,2015,16,Circuit of the Americas,USA,161,7,76.0,0,4,149.0,0,01:57.6,4,13,0.9442060085836861,Outside Top 4
10,2015,16,Circuit of the Americas,USA,161,11,38.0,0,5,92.0,0,01:58.3,6,14,1.545064377682401,Outside Top 4
15,2015,16,Circuit of the Americas,USA,161,17,9.0,0,8,34.0,0,02:02.2,14,15,4.892703862660946,Outside Top 4
6,2015,16,Circuit of the Americas,USA,161,4,123.0,0,2,359.0,3,01:58.2,18,16,1.4592274678111612,Outside Top 4
3,2015,16,Circuit of the Americas,USA,161,6,109.0,0,3,220.0,0,02:00.9,7,17,3.7768240343347683,Outside Top 4
208,2015,16,Circuit of the Americas,USA,161,10,44.0,0,6,66.0,0,02:00.2,10,18,3.175965665236054,Outside Top 4
3,2015,16,Circuit of the Americas,USA,161,5,111.0,0,3,220.0,0,01:59.6,16,19,2.660944206008579,Outside Top 4
209,2015,16,Circuit of the Americas,USA,161,20,0.0,0,10,0.0,0,02:04.5,19,20,6.866952789699571,Outside Top 4
131,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,3,247.0,3,1,574.0,13,01:20.4,1,1,0.0,1st
131,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,1,327.0,10,1,574.0,13,01:20.8,2,2,0.49751243781093457,2nd
3,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,5,111.0,0,3,220.0,0,01:20.8,6,3,0.49751243781093457,3rd
9,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,7,76.0,0,4,150.0,0,01:20.8,4,4,0.49751243781093457,4th
9,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,8,74.0,0,4,150.0,0,01:21.2,5,5,0.9950248756218869,Outside Top 4
3,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,6,109.0,0,3,220.0,0,01:21.4,7,6,1.243781094527363,Outside Top 4
10,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,12,38.0,0,5,102.0,0,01:21.3,10,7,1.119402985074616,Outside Top 4
10,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,9,64.0,0,5,102.0,0,01:21.0,9,8,0.7462686567164107,Outside Top 4
5,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,10,45.0,0,7,63.0,0,01:21.0,8,9,0.7462686567164107,Outside Top 4
208,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,11,44.0,0,6,70.0,0,01:21.6,12,10,1.4925373134328215,Outside Top 4
208,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,14,26.0,0,6,70.0,0,01:21.5,13,11,1.3681592039800925,Outside Top 4
15,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,18,9.0,0,8,36.0,0,01:21.3,14,12,1.119402985074616,Outside Top 4
5,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,15,18.0,0,7,63.0,0,01:21.0,11,13,0.7462686567164107,Outside Top 4
209,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,20,0.0,0,10,0.0,0,01:24.1,16,15,4.601990049751229,Outside Top 4
209,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,21,0.0,0,10,0.0,0,01:24.4,17,16,4.975124378109452,Outside Top 4
15,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,13,27.0,0,8,36.0,0,01:21.8,15,17,1.7412935323382976,Outside Top 4
6,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,2,251.0,3,2,374.0,3,01:20.5,3,18,0.12437810945272924,Outside Top 4
6,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,4,123.0,0,2,374.0,3,01:21.4,19,19,1.243781094527363,Outside Top 4
1,2015,17,Autódromo Hermanos Rodríguez,Mexico,2227,17,11.0,0,9,27.0,0,01:21.8,18,20,1.7412935323382976,Outside Top 4
131,2015,18,Autódromo José Carlos Pace,Brazil,785,2,272.0,4,1,617.0,14,01:11.7,1,1,0.0,1st
131,2015,18,Autódromo José Carlos Pace,Brazil,785,1,345.0,10,1,617.0,14,01:11.7,2,2,0.0,2nd
6,2015,18,Autódromo José Carlos Pace,Brazil,785,3,251.0,3,2,374.0,3,01:12.2,3,3,0.697350069735007,3rd
6,2015,18,Autódromo José Carlos Pace,Brazil,785,5,123.0,0,2,374.0,3,01:12.2,4,4,0.697350069735007,4th
3,2015,18,Autódromo José Carlos Pace,Brazil,785,4,126.0,0,3,243.0,0,01:12.9,7,5,1.6736401673640207,Outside Top 4
10,2015,18,Autódromo José Carlos Pace,Brazil,785,12,44.0,0,5,112.0,0,01:12.6,5,6,1.2552301255230005,Outside Top 4
9,2015,18,Autódromo José Carlos Pace,Brazil,785,7,88.0,0,4,172.0,0,01:12.7,6,7,1.394700139470014,Outside Top 4
208,2015,18,Autódromo José Carlos Pace,Brazil,785,11,45.0,0,6,71.0,0,01:13.1,14,8,1.9525801952580075,Outside Top 4
5,2015,18,Autódromo José Carlos Pace,Brazil,785,10,47.0,0,7,65.0,0,01:12.8,9,9,1.5341701534170074,Outside Top 4
208,2015,18,Autódromo José Carlos Pace,Brazil,785,14,26.0,0,6,71.0,0,01:13.4,15,10,2.3709902370990275,Outside Top 4
9,2015,18,Autódromo José Carlos Pace,Brazil,785,8,84.0,0,4,172.0,0,01:12.6,19,11,1.2552301255230005,Outside Top 4
10,2015,18,Autódromo José Carlos Pace,Brazil,785,9,68.0,0,5,112.0,0,01:13.1,11,12,1.9525801952580075,Outside Top 4
15,2015,18,Autódromo José Carlos Pace,Brazil,785,13,27.0,0,8,36.0,0,01:13.1,13,13,1.9525801952580075,Outside Top 4
1,2015,18,Autódromo José Carlos Pace,Brazil,785,16,16.0,0,9,27.0,0,01:13.4,16,14,2.3709902370990275,Outside Top 4
15,2015,18,Autódromo José Carlos Pace,Brazil,785,18,9.0,0,8,36.0,0,01:13.3,12,16,2.2315202231520144,Outside Top 4
209,2015,18,Autódromo José Carlos Pace,Brazil,785,21,0.0,0,10,0.0,0,01:16.3,18,17,6.415620641562056,Outside Top 4
209,2015,18,Autódromo José Carlos Pace,Brazil,785,20,0.0,0,10,0.0,0,01:16.2,17,18,6.2761506276150625,Outside Top 4
5,2015,18,Autódromo José Carlos Pace,Brazil,785,15,18.0,0,7,65.0,0,01:13.3,10,19,2.2315202231520144,Outside Top 4
3,2015,18,Autódromo José Carlos Pace,Brazil,785,6,117.0,0,3,243.0,0,01:13.0,8,20,1.8131101813110142,Outside Top 4
131,2015,19,Yas Marina Circuit,UAE,3,2,297.0,5,1,660.0,15,01:41.1,1,1,0.09900990099009338,1st
131,2015,19,Yas Marina Circuit,UAE,3,1,363.0,10,1,660.0,15,01:41.0,2,2,0.0,2nd
6,2015,19,Yas Marina Circuit,UAE,3,5,135.0,0,2,401.0,3,01:42.5,3,3,1.4851485148514851,3rd
6,2015,19,Yas Marina Circuit,UAE,3,3,266.0,3,2,401.0,3,01:42.9,15,4,1.8811881188118866,4th
10,2015,19,Yas Marina Circuit,UAE,3,9,68.0,0,5,120.0,0,01:42.0,4,5,0.9900990099009901,Outside Top 4
9,2015,19,Yas Marina Circuit,UAE,3,8,84.0,0,4,178.0,0,01:42.3,5,6,1.2871287128712843,Outside Top 4
10,2015,19,Yas Marina Circuit,UAE,3,10,52.0,0,5,120.0,0,01:42.0,7,7,0.9900990099009901,Outside Top 4
3,2015,19,Yas Marina Circuit,UAE,3,6,117.0,0,3,253.0,0,01:42.3,8,8,1.2871287128712843,Outside Top 4
208,2015,19,Yas Marina Circuit,UAE,3,11,49.0,0,6,76.0,0,01:42.6,18,9,1.5841584158415787,Outside Top 4
9,2015,19,Yas Marina Circuit,UAE,3,7,94.0,0,4,178.0,0,01:42.5,9,10,1.4851485148514851,Outside Top 4
5,2015,19,Yas Marina Circuit,UAE,3,15,18.0,0,7,67.0,0,01:42.9,10,11,1.8811881188118866,Outside Top 4
1,2015,19,Yas Marina Circuit,UAE,3,16,16.0,0,9,27.0,0,01:42.6,12,12,1.5841584158415787,Outside Top 4
3,2015,19,Yas Marina Circuit,UAE,3,4,136.0,0,3,253.0,0,01:42.6,6,13,1.5841584158415787,Outside Top 4
15,2015,19,Yas Marina Circuit,UAE,3,18,9.0,0,8,36.0,0,01:43.8,17,14,2.7722772277227694,Outside Top 4
15,2015,19,Yas Marina Circuit,UAE,3,13,27.0,0,8,36.0,0,01:42.9,14,15,1.8811881188118866,Outside Top 4
5,2015,19,Yas Marina Circuit,UAE,3,12,49.0,0,7,67.0,0,01:42.9,11,16,1.8811881188118866,Outside Top 4
1,2015,19,Yas Marina Circuit,UAE,3,17,11.0,0,9,27.0,0,01:43.2,16,17,2.178217821782181,Outside Top 4
209,2015,19,Yas Marina Circuit,UAE,3,21,0.0,0,10,0.0,0,01:46.3,19,18,5.247524752475244,Outside Top 4
209,2015,19,Yas Marina Circuit,UAE,3,19,0.0,0,10,0.0,0,01:47.4,20,19,6.336633663366342,Outside Top 4
208,2015,19,Yas Marina Circuit,UAE,3,14,27.0,0,6,76.0,0,01:42.9,13,20,1.8811881188118866,Outside Top 4
131,2016,2,Bahrain International Circuit,Bahrain,7,1,25.0,1,1,43.0,1,01:31.3,2,1,0.0,1st
6,2016,2,Bahrain International Circuit,Bahrain,7,18,0.0,0,2,15.0,0,01:31.7,4,2,0.4381161007667094,2nd
131,2016,2,Bahrain International Circuit,Bahrain,7,2,18.0,0,1,43.0,1,01:31.4,1,3,0.10952902519168514,3rd
9,2016,2,Bahrain International Circuit,Bahrain,7,4,12.0,0,4,12.0,0,01:31.4,5,4,0.10952902519168514,4th
210,2016,2,Bahrain International Circuit,Bahrain,7,6,8.0,0,5,8.0,0,01:32.0,9,5,0.7667031763417337,Outside Top 4
5,2016,2,Bahrain International Circuit,Bahrain,7,10,1.0,0,7,3.0,0,01:31.9,10,6,0.6571741511500642,Outside Top 4
9,2016,2,Bahrain International Circuit,Bahrain,7,22,0.0,0,4,12.0,0,01:32.6,15,7,1.4238773274917822,Outside Top 4
3,2016,2,Bahrain International Circuit,Bahrain,7,5,10.0,0,3,14.0,0,01:32.0,7,8,0.7667031763417337,Outside Top 4
3,2016,2,Bahrain International Circuit,Bahrain,7,8,4.0,0,3,14.0,0,01:31.7,6,9,0.4381161007667094,Outside Top 4
4,2016,2,Bahrain International Circuit,Bahrain,7,12,0.0,0,8,0.0,0,01:33.2,22,11,2.0810514786418466,Outside Top 4
15,2016,2,Bahrain International Circuit,Bahrain,7,17,0.0,0,10,0.0,0,01:32.8,17,12,1.642935377875137,Outside Top 4
209,2016,2,Bahrain International Circuit,Bahrain,7,16,0.0,0,11,0.0,0,01:32.8,16,13,1.642935377875137,Outside Top 4
15,2016,2,Bahrain International Circuit,Bahrain,7,15,0.0,0,10,0.0,0,01:34.4,21,14,3.3953997809419594,Outside Top 4
10,2016,2,Bahrain International Circuit,Bahrain,7,7,6.0,0,6,6.0,0,01:32.0,8,15,0.7667031763417337,Outside Top 4
10,2016,2,Bahrain International Circuit,Bahrain,7,13,0.0,0,6,6.0,0,01:32.9,18,16,1.752464403066822,Outside Top 4
209,2016,2,Bahrain International Circuit,Bahrain,7,19,0.0,0,11,0.0,0,01:34.2,20,17,3.1763417305586046,Outside Top 4
5,2016,2,Bahrain International Circuit,Bahrain,7,9,2.0,0,7,3.0,0,01:31.7,11,18,0.4381161007667094,Outside Top 4
210,2016,2,Bahrain International Circuit,Bahrain,7,20,0.0,0,5,8.0,0,01:32.1,13,19,0.8762322015334032,Outside Top 4
1,2016,2,Bahrain International Circuit,Bahrain,7,14,0.0,0,9,0.0,0,01:32.0,14,20,0.7667031763417337,Outside Top 4
6,2016,2,Bahrain International Circuit,Bahrain,7,3,15.0,0,2,15.0,0,01:31.6,3,21,0.3285870755750243,Outside Top 4
4,2016,2,Bahrain International Circuit,Bahrain,7,11,0.0,0,8,0.0,0,01:33.4,19,22,2.3001095290252014,Outside Top 4
131,2016,3,Shanghai International Circuit,China,5,1,50.0,2,1,83.0,2,01:37.7,1,1,0.7216494845360854,1st
6,2016,3,Shanghai International Circuit,China,5,6,15.0,0,2,33.0,0,01:37.0,4,2,0.0,2nd
9,2016,3,Shanghai International Circuit,China,5,10,6.0,0,3,30.0,0,01:37.7,6,3,0.7216494845360854,3rd
9,2016,3,Shanghai International Circuit,China,5,3,24.0,0,3,30.0,0,01:37.7,2,4,0.7216494845360854,4th
6,2016,3,Shanghai International Circuit,China,5,4,18.0,0,2,33.0,0,01:37.3,3,5,0.309278350515461,Outside Top 4
3,2016,3,Shanghai International Circuit,China,5,7,14.0,0,4,20.0,0,01:38.0,10,6,1.0309278350515463,Outside Top 4
5,2016,3,Shanghai International Circuit,China,5,8,9.0,0,6,11.0,0,01:38.2,9,8,1.2371134020618586,Outside Top 4
5,2016,3,Shanghai International Circuit,China,5,12,2.0,0,6,11.0,0,01:37.7,8,9,0.7216494845360854,Outside Top 4
3,2016,3,Shanghai International Circuit,China,5,11,6.0,0,4,20.0,0,01:37.5,5,10,0.5154639175257731,Outside Top 4
10,2016,3,Shanghai International Circuit,China,5,17,0.0,0,7,6.0,0,01:38.1,7,11,1.134020618556695,Outside Top 4
1,2016,3,Shanghai International Circuit,China,5,23,0.0,0,8,1.0,0,01:38.5,11,12,1.5463917525773196,Outside Top 4
1,2016,3,Shanghai International Circuit,China,5,20,0.0,0,8,1.0,0,01:37.6,12,13,0.618556701030922,Outside Top 4
210,2016,3,Shanghai International Circuit,China,5,22,0.0,0,5,18.0,0,01:38.8,18,14,1.8556701030927807,Outside Top 4
10,2016,3,Shanghai International Circuit,China,5,9,6.0,0,7,6.0,0,01:38.2,13,15,1.2371134020618586,Outside Top 4
15,2016,3,Shanghai International Circuit,China,5,16,0.0,0,10,0.0,0,01:38.3,15,16,1.3402061855670075,Outside Top 4
4,2016,3,Shanghai International Circuit,China,5,14,0.0,0,9,0.0,0,01:38.7,17,17,1.7525773195876317,Outside Top 4
210,2016,3,Shanghai International Circuit,China,5,5,18.0,0,5,18.0,0,01:38.4,14,19,1.4432989690721707,Outside Top 4
15,2016,3,Shanghai International Circuit,China,5,19,0.0,0,10,0.0,0,01:38.7,16,20,1.7525773195876317,Outside Top 4
209,2016,3,Shanghai International Circuit,China,5,21,0.0,0,11,0.0,0,01:40.3,20,21,3.4020618556701,Outside Top 4
4,2016,3,Shanghai International Circuit,China,5,15,0.0,0,9,0.0,0,01:39.5,19,22,2.5773195876288657,Outside Top 4
131,2016,4,Sochi Autodrom,Russia,2,1,75.0,3,1,114.0,3,01:36.1,1,1,0.10416666666666075,1st
131,2016,4,Sochi Autodrom,Russia,2,2,39.0,0,1,114.0,3,01:36.0,10,2,0.0,2nd
6,2016,4,Sochi Autodrom,Russia,2,5,28.0,0,2,61.0,0,01:37.0,3,3,1.0416666666666665,3rd
3,2016,4,Sochi Autodrom,Russia,2,10,7.0,0,4,29.0,0,01:37.7,2,4,1.7708333333333364,4th
3,2016,4,Sochi Autodrom,Russia,2,6,22.0,0,4,29.0,0,01:37.8,4,5,1.8749999999999971,Outside Top 4
1,2016,4,Sochi Autodrom,Russia,2,18,0.0,0,8,1.0,0,01:38.0,14,6,2.083333333333333,Outside Top 4
4,2016,4,Sochi Autodrom,Russia,2,14,0.0,0,9,0.0,0,01:38.9,17,7,3.0208333333333393,Outside Top 4
210,2016,4,Sochi Autodrom,Russia,2,8,18.0,0,5,18.0,0,01:38.4,15,8,2.500000000000006,Outside Top 4
10,2016,4,Sochi Autodrom,Russia,2,15,0.0,0,7,6.0,0,01:38.0,6,9,2.083333333333333,Outside Top 4
1,2016,4,Sochi Autodrom,Russia,2,19,0.0,0,8,1.0,0,01:38.3,12,10,2.3958333333333304,Outside Top 4
9,2016,4,Sochi Autodrom,Russia,2,3,36.0,0,3,57.0,0,01:38.1,5,11,2.187499999999994,Outside Top 4
5,2016,4,Sochi Autodrom,Russia,2,12,4.0,0,6,17.0,0,01:37.8,11,12,1.8749999999999971,Outside Top 4
4,2016,4,Sochi Autodrom,Russia,2,16,0.0,0,9,0.0,0,01:39.0,18,13,3.125,Outside Top 4
15,2016,4,Sochi Autodrom,Russia,2,17,0.0,0,10,0.0,0,01:39.5,22,14,3.6458333333333335,Outside Top 4
9,2016,4,Sochi Autodrom,Russia,2,7,21.0,0,3,57.0,0,01:38.3,8,15,2.3958333333333304,Outside Top 4
15,2016,4,Sochi Autodrom,Russia,2,21,0.0,0,10,0.0,0,01:39.0,19,16,3.125,Outside Top 4
210,2016,4,Sochi Autodrom,Russia,2,22,0.0,0,5,18.0,0,01:38.7,16,17,2.8125000000000027,Outside Top 4
209,2016,4,Sochi Autodrom,Russia,2,20,0.0,0,11,0.0,0,01:39.4,20,18,3.5416666666666727,Outside Top 4
5,2016,4,Sochi Autodrom,Russia,2,9,13.0,0,6,17.0,0,01:38.1,9,19,2.187499999999994,Outside Top 4
6,2016,4,Sochi Autodrom,Russia,2,4,33.0,0,2,61.0,0,01:36.6,7,20,0.624999999999994,Outside Top 4
10,2016,4,Sochi Autodrom,Russia,2,11,6.0,0,7,6.0,0,01:38.6,13,21,2.7083333333333277,Outside Top 4
